id,timestamp,sender,reply_to,content
8922,25.05.2023 12:06:26,Āgenskalna klīnika,,"Ainārs Iesavs, skolotājs:""Iepriekš piedzīvotais laiks mums skaidri parādīja, ka šai valstij nav vajadzīgi profesionāli, zinoši, varoši, domājoši un patstāvīgi speciālisti, kā arī labākie un spējīgākie studenti. Mūsu visu vērtību šai sabiedrībā noteica tikai potēšanas sertifikāts. Ja tas tiks aizmirsts, tas atkal atkārtosies.""❤️Sirsnīgi pateicamies atbalstītājiem - ziedotājiem turpmākās filmēšanas izdevumu segšanai: SANDRAI M.ARMANDAM B.BIRUTAI A.GUNTAI R.❤️🙌Mūsu kanāli:      vēlies atbalstīt  filmēšanas/ montēšanas darbu, līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Ilze Pole, Vineta Tomsone Lipšāne, Katrīna Zvaigznīte"
8924,25.05.2023 12:25:55,User,,"Der kroatische Europaabgeordnete Mislav Kolakušić vor dem EU-Parlament:""Es wäre gesünder und sicherer für die Menschheit, ein Abkommen mit dem kolumbianischen Drogenkartell zu unterzeichnen [als ein Abkommen mit der Weltgesundheitsorganisation].""""[Die WHO] sollte zu einer terroristischen Organisation erklärt werden.""♟CheckMateNews ♟Telegram  |  Substack | TwitterMinds  |  Gettr  | Odysee"
8927,25.05.2023 13:16:33,User,8923.0,Precīzi teikts.
8928,25.05.2023 13:29:01,User,8924.0,Bravo!
8929,25.05.2023 15:02:52,User,8923.0,👍
8930,25.05.2023 15:46:08,User,8923.0,👏
8931,25.05.2023 18:34:18,User,8923.0,👍
8932,25.05.2023 18:34:29,User,8924.0,"Pēc piedzīvotās Pandēmijas un WHO, nu jau oficiāli atzītajiem, nepamatotajiem ieteikumiem parakstīt tādu vienošanos būtu noziedzīgi!"
8933,26.05.2023 17:46:18,User,,
8934,28.05.2023 08:40:53,User,,"👉 Iespējams, iemesls, kāpēc joprojām ir spēkā C19 infekcijas izplatības pārvaldības likums ir tas, ka šogad Latvija tērēs 63 miljonus EUR uz.....jaunām vakcīnām! 🙄"
8936,28.05.2023 19:38:10,Edgars Mednis,8935.0,Vai tomēr tā ir laicīgi neārstēta pneimonija (plaušu karsonis)?
8938,28.05.2023 22:03:27,User,,
8939,29.05.2023 13:53:59,User,8923.0,Redz kā vēl viens sakarīgs un domājošs speciālists nu tiek nozākāts un mēģināts nolikt pie vietas. Bet viņš apbrīnojami drosmīgi sāk pavērt vaļā tās sasmirdējušās aizkulises :)
8942,30.05.2023 21:17:44,User,,
8943,30.05.2023 22:31:06,User,,
8945,31.05.2023 10:04:46,User,,
8946,31.05.2023 14:16:42,Āgenskalna klīnika,,"1.jūnijā skatieties Dr. Edgara Medņa sarunu ar dziednieku Oskaru Peipiņu par dzīves mīlēšanu.Oskars Peipiņš: “Slimību nav, ir tikai vairāk vai mazāk ierobežota veselība. Pabarot vajag miesu, garu un dvēseli un tad tavs veselums priecāsies!”Mūsu kanāli:      vēlies atbalstīt  filmēšanas/ montēšanas darbu, līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Ilze Pole, Vineta Tomsone Lipšāne, Katrīna Zvaigznīte."
8947,31.05.2023 14:36:36,User,8946.0,Mans skolotājs - kādreiz pie Oskara dziedniecību mācījos 😊 Tagad gan strādāju savādāk kā viņš.
8948,31.05.2023 14:44:46,User,8947.0,Es ar...
8950,01.06.2023 11:00:11,User,,
8952,01.06.2023 11:48:46,User,8951.0,"Medņa kungs, paldies, esmu Jūsu uzskatos. Beidzamajos laikos taisnība ir tiem, kurus ierobežo, apsaukā, mēģina izstumt un citādi ietekmēt. Turam buru!"
8953,01.06.2023 11:53:54,User,8951.0,"Pagaidīsim, kad šis brauks ārvalstu vizītēs ar ""kundzi"". Vot, tas būs pa pirmo zorti."
8954,01.06.2023 12:09:21,User,8951.0,"Jā, tā ir. Es kādreiz ļoti cienīju, man patika, un lepojos ar VVF. Bet kad dažus gadus atpakaļ uzzināju viņas patiesos mērķus un dalības visādās organizācijās, viedoklis pamainījās pilnīgi pretēji. Bet ja godīgi jāatzīst, viņa kā cilvēks ar konkrētām kvalitātēm, īpašībām (nu ir mums katram sava smadzeņu uzbūve, kā tās strādā, utveram pasauli, reaģējam), bija šim amatam vispiemērotākā. Nekad protams neesmu bijis liels NATO un ES atbalstītājs un ka mums noteikti tur jābūt (jo jutu ka ir daudz neskaidru jautājumu), ko viņa aktīvi virzīja un propogandēja. Bet to ko viņa darīja, darīja profesionāli. Tas ir līdzīgi kā ar kādu ļoti labu lietu, izgudrojumu, to var izmantot gan cilvēces labā, gan pret to. Lai minam gan to pašu nazi, vai atomenerģiju un līdzīgi.Pārējie prezidentu izstrādājājumi, spilgti pierādīja ka viņi īsti nav vajadzīgi, vai ka tur saliek vajadzīgos. Un laikam jau secīgi pieradinošā un šo amatu demoralizējošā secībā. Ja vēl parēķinam cik viņu ir, (cik bieži mainās) un kādā karaļu cienīgā veidā pēc tam tiek ""aprūpēti"", skumji paliek laikam nebūs īsti pareizais vārds.Visus līdz šim esmu kaut kā pieņēmis ka viņš ir prezidents, tātad arī manējais, līdz iepriekšējam brīnumam un šim ""punktam uz i"". Mav viņš mans prezidents un man ir pilnīgi vienalga ko tur kāds tagad mēģina ielikt, vai nosauc. Tas teātris uz mani neattiecas. Es arī neesmu atdevis savu mandātu šim vājprātam, kas jau kādu laiku mūsu valstī notiek. Skatos uz to visu no malas. Un mēģinu izdzīvot, veidoju savu nākotnes redzējumu.Iespējams pat labi, ka lietas paātrina. Tad pārējie sāk pamazām un vairāk aizdomāties un mosties.Par to BUD Ligth. Nu tur neviens neko nepazaudēja, jo nauda no vienas kabatas (BUD) pārgāja uz citu (bija tur otra populārākā alus kompānija), kurai apgrozījums un ienākumi strauji palielinājās un lielākie akcionāri abās ir vieni un tie paši blackrock un vanguard un ar tiem saistītie.Arī neatbalstu kompānijas un uzņēmumus kas skrien līdzi un ievieš visus vājprātus, un jau esmu pārgājis maksimāli uz maksājumiem ar skaidru naudu. Divu nedēļu laikā tā pieradis, ka viss jau notiek automātiski. Un nejūtu ka man tas būtu neērtāk, kā ar karti. Tā ir mana personīgā cīņa un iestāšanās par vērtībām. Un noteikti daudz ietekmīgāka kā piedalīšanās vēlēšanās, vai protesta mītiņā."
8955,01.06.2023 12:28:33,User,8951.0,
8956,01.06.2023 13:02:37,User,8951.0,
8957,01.06.2023 13:10:04,User,8951.0,Mjāā...nu tik tālu esam nodzīvojušies...
8959,01.06.2023 15:27:17,User,8951.0,Skapis tagad tiek saukts par kulturvietu. Šis jaunizceptais preža izstrādājums pavisam droši var līst atpakaļ uz turieni no kurienes izlīdis. Viņš ir Skapja prezidents.
8960,01.06.2023 18:36:57,User,,"‼️ Recenzēta zinātniskā pētījuma secinājums: ""jo vairāk saņemtas Covid-19 vakcīnas, jo augstāks risks saslimt ar Covid-19.""📍  Ko mums atspērušies centās iestāstīt? Vakcīna esot droša un efektīva! Patiesība izrādījās tieši pretēja. Varbūt tagad mums centīsies iestāstīt, ka vairs nav ""jātic zinātnei""? 📍Kaitīgs medikaments tika uzspiests ar spaidiem, viltu un krāpšanu galēji antikonstitucionālā veidā. Tie, kuri uzreiz saprata un publiski iestājas pret šo genocīdu tika vajāti un publiski pazemoti. Nekas nav aizmirsts. Ir sācies putekļu nosēšanās laiks. 📍 Mūslaiku fašistiem ir pamats sākt nopietni aizdomāties par savu personīgo atbildību, kura tuvojas. Augstākā atbildība ir lēmumpieņēmējiem, tad mediju propagandistiem un antikonstitucionālo rīkojumu izpildītājiem. Jāaizmirst par iestāžu  atbildību, kas ir fikcija, pie atbildības jāsauc katrs konkrētais vārds un uzvārds."
8961,01.06.2023 19:31:05,User,8953.0,"...un kas teica, ka viņš pats nav ""kundze""...?  🤔🙈"
8962,01.06.2023 19:57:34,User,8955.0,"Jā, tas ir ""godam"" nopelnīts..."
8963,01.06.2023 23:07:10,Āgenskalna klīnika,,"Dr. Edgara Medņa saruna ar dziednieku Oskaru Peipiņu par dzīves mīlēšanu.Oskars Peipiņš: “Slimību nav, ir tikai vairāk vai mazāk ierobežota veselība. Pabarot vajag miesu, garu un dvēseli un tad tavs veselums priecāsies!”Šoreiz sarunas pirmā daļa. Turpinājumu skatieties nākamajā raidījumā.Mūsu kanāli:      vēlies atbalstīt  filmēšanas/ montēšanas darbu, līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Ilze Pole, Vineta Tomsone Lipšāne, Katrīna Zvaigznīte."
8964,02.06.2023 06:16:40,User,8963.0,"Gars - izdomāta daļa.Ir dvēsele un miesa.Gars, gari izdomāti manipulācijām ar cilvēku apziņu. Ja ir gari tad cilvēks nav valdnieks ne pār savu dzīvi, ne likteni."
8965,02.06.2023 06:20:38,User,8964.0,"Tu katru dienu izvelies, ko darit un ko ne."
8966,02.06.2023 11:24:05,User,8963.0,Gars kā reize ir tā daļa ar kuru manipulēt var mazāk kā ar dvēseli..Manipulēt var tad ja to neapzinies un atstāj novārtā..to tāpat Kāds vada
8967,02.06.2023 17:54:45,User,8963.0,"Paldies!Ļoti pozitīvi un iedvesmojoši raidījuma dalībnieki, ar savu klātbūtni un auru spējat pozitīvi ietekmēt klausītājus. Ļoti labs raidījumus. Gaidīšu raidījuma otro daļu."
8968,03.06.2023 11:49:32,User,8923.0,🤝
8970,04.06.2023 12:17:38,User,,"⛔️ Kategoriski neko nepērciet ar šo etiķeti!Uzmanieties no šīs etiķetes lielveikalā, neēdiet neko ar šo etiķeti: Šis ir Bila Geitsa dibināts uzņēmums, kas izmanto toksiskus mono- un diglicerīdus, lai jūs slimotu.Pielikumā net lpp., kur viss redzams pat oficiālajā saitā.Draņķis Geits ir ar lielu atrāvienu lielākais lauksainiecības zemju īpašnieks ne tikai štatos! Sargiet sevi, savus bērnus un ģimenes!"
8972,05.06.2023 22:16:01,Āgenskalna klīnika,,"8.jūnijā skatieties Dr. Edgara Medņa sarunas ar dziednieku Oskaru Peipiņu turpinājumu (sākums 1.jūnija raidījumā).Sarunas otrā daļa par to, kā iemācīties rūpēties par savu veselību pašam un pārvērst savas problēmas iespējās.Oskars Peipiņš: “Saslimt ir tas pats, kas izdziedināties, tikai no otras puses. Neviens nav tāds, kurš nemācētu sevi dziedināt.” Mūsu kanāli:      vēlies atbalstīt  filmēšanas/ montēšanas darbu, līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Ilze Pole, Vineta Tomsone Lipšāne, Katrīna Zvaigznīte."
8973,05.06.2023 22:46:27,User,8972.0,👍
8974,08.06.2023 08:39:57,User,,‼️VERDZĪBA IR KLĀT!
8975,08.06.2023 13:31:59,Āgenskalna klīnika,,"Dr. Edgara Medņa sarunas ar dziednieku Oskaru Peipiņu turpinājumu (sākums 1.jūnija raidījumā).Sarunas otrā daļa par to, kā iemācīties rūpēties par savu veselību pašam un pārvērst savas problēmas iespējās.Oskars Peipiņš: “Saslimt ir tas pats, kas izdziedināties, tikai no otras puses. Neviens nav tāds, kurš nemācētu sevi dziedināt.” Mūsu kanāli:      vēlies atbalstīt  filmēšanas/ montēšanas darbu, līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Ilze Pole, Vineta Tomsone Lipšāne, Katrīna Zvaigznīte."
8976,08.06.2023 14:12:07,User,8698.0,Super 🙏☘️ Paldies
8977,08.06.2023 14:36:01,User,8975.0,👍
8978,08.06.2023 16:26:24,User,8975.0,🌸💜🙂👍🏻
8979,08.06.2023 19:57:39,User,8963.0,☀️☀️☀️🎉
8980,09.06.2023 20:42:52,User,,
8981,09.06.2023 21:53:04,User,,
8984,10.06.2023 22:35:29,User,,
8986,12.06.2023 09:45:06,User,,
8992,20.06.2023 12:44:33,User,,
8994,21.06.2023 13:58:14,User,,
8995,23.06.2023 12:04:45,User,,
8997,26.06.2023 21:58:57,Āgenskalna klīnika,,"""Nepareizi, ja vecākiem jāapglabā bērns!"", sāpēs dalās  Anda Oša, kura zaudēja meitu  pēc modernās potes.Dr. Edgara Medņa sarunu ar Andu Ošu skatieties 29. jūnijā.Mūsu kanāli:      mēs varētu turpināt  filmēšanas/ montēšanas darbu, ir būtisks Tavs atbalsts.Līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Ilze Pole, Vineta Tomsone Lipšāne, Alvis Bērziņš"
8999,29.06.2023 10:28:49,Āgenskalna klīnika,,"""Nepareizi, ja vecākiem jāapglabā bērns!"", sāpēs dalās  Anda Oša, kura zaudēja meitu  pēc modernās potes.Mūsu kanāli:      mēs varētu turpināt  filmēšanas/ montēšanas darbu, ir būtisks Tavs atbalsts.Līdzekļus  var pārskaitīt uz kontu: LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem.Raidījuma veidošanā piedalījās: Edgars Mednis,  Vineta Tomsone Lipšāne, Alvis Bērziņš, Ilze Pole"
9002,30.06.2023 15:03:48,User,9001.0,Paldies! Spēcīgi uzrunāja 😇
9004,30.06.2023 18:14:55,User,8999.0,🙏🏼
9012,02.07.2023 15:31:41,User,,
9021,07.07.2023 20:33:45,User,,
9035,12.07.2023 20:11:25,Āgenskalna klīnika,,"""Sistēmā"" viss atrādāts tā, ka ir neiespējams pierādīt acīmredzamu tuvinieku nāvi no modernās injekcijas"", pieredzē dalās Ludmila,tāds iespaids, ka esošiem pie varas ir uzdevums samazināt  iedzīvotāju skaitu Latvijā: veselības nozare ir nolaista, pie ārstiem - speciālistiem jāgaida rindas vairākus mēnešus, cilvēkus injicēja ar vielām, kuras reģistrētas ar nosacījumu, bet netiek veikti pētījumi par smagajām blaknēm...daudzi ārsti rīkojas pēc mistiskām vadlīnijam, pārkāpj likumus un par to nenes atbildību...""Mūsu kanāli:      Lai turpinātu filmēšanuir būtisks Tavs atbalsts.Konts:LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem. Raidījuma veidošanā piedalījās: Edgars Mednis,  Vineta Tomsone Lipšāne, Alvis Bērziņš, Ilze Pole"
9036,12.07.2023 21:07:18,User,9035.0,"Diemžēl.....mana mamma ari dēļ tā,ka slimnīcā neņems sapotējās un mēneša laikā saira aknas😭😭😭"
9038,13.07.2023 06:01:47,User,9035.0,"Nupat nomira skolotāja,kura līdz pēdējam turējās pret poti...tomēr aizgāja...un ko?uzreiz pēc potes atgriezās onkoloģija...cilvēka vairs nav."
9039,13.07.2023 09:54:58,User,,"Zdravija visiem! Neaizmirstiet par Ũgunpuķes tēju, vēl ir 3-4 dienas. Labu darbu!🤗"
9040,13.07.2023 11:11:52,User,9038.0,"Sāpīgi. Kad beidzot izsvērs, kuram var potēt un kuram tas kaitēs!😢"
9042,13.07.2023 11:22:52,User,9036.0,"Zinu no sāpīgas pieredzes, ka ļoti ""krīt"" uz aknām, jo tas ir pēdējais cietoksnis, kas mūs sargā."
9057,21.07.2023 00:27:19,Āgenskalna klīnika,,"""Sistēmā"" viss atstrādāts tā, ka nav iespējams pierādīt acīmredzamu tuvinieku nāvi no modernās injekcijas"", pieredzē dalās Ludmila. "" Iespaids, ka esošiem pie varas ir uzdevums samazināt  iedzīvotāju skaitu Latvijā: veselības nozare ir nolaista, pie ārstiem - speciālistiem jāgaida rindas vairākus mēnešus, cilvēkus injicēja ar vielām, kuras reģistrētas ar nosacījumu, bet netiek veikti pētījumi par smagajām blaknēm...daudzi ārsti rīkojas pēc mistiskām vadlīnijam, pārkāpj likumus un par to nenes atbildību...""Mūsu kanāli:      Lai turpinātu filmēšanuir būtisks Tavs atbalsts.Konts:LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem. Raidījuma veidošanā piedalījās: Edgars Mednis,  Vineta Tomsone Lipšāne, Alvis Bērziņš, Ilze Pole"
9059,21.07.2023 11:26:12,User,,Vai šeit ir imunologs?
9061,21.07.2023 13:31:42,Edgars Mednis,9059.0,Šeit nav. Šeit homeopāts.
9066,26.07.2023 21:32:10,User,,
9076,04.08.2023 16:12:02,Āgenskalna klīnika,,"“Spami” pret patiesību un dievišķā enerģijaCeturtdien, 10. augustā skatieties Dr. Edgara Medņa sarunu ar dziednieci Diānu Audru par attīrīšanos no melīgās informācijas, aizsardzības uzlikšanu un ceļu pie sevis. Diāna Audra: Ļaunais māk maskēties. Patiesību atšķirt nav vienkārši. Ir jāatbrīvojas no liekā slāņa, kas mums ir apkārt kā biezs putekļu mākonis - uzskata Diāna Audra Šoreiz sarunas pirmā daļa, turpinājums nākamajā raidījumā.Mūsu kanāli:      Lai turpinātu filmēšanu, ir būtisks Tavs atbalsts.Konts ziedojumiem:LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem. Raidījuma veidošanā piedalījās: Edgars Mednis,  Vineta Tomsone Lipšāne, Alvis Bērziņš, Ilze Pole"
9080,05.08.2023 13:40:41,User,9078.0,"Paldies, ka esiet ar mums!🙏"
9081,05.08.2023 14:10:34,User,9078.0,❤️
9083,05.08.2023 16:15:01,User,9078.0,💯🙏🍀
9084,05.08.2023 17:09:14,User,9078.0,"Nekādas korporāciju samazgas kā colas un nestles produkcija, nedrīkst nokļūt organismā, ja ir vēlme saglabāt dabīgo veselību. Tas pats ar kaudzi citu lielveikalu ikdienas produkciju. Centrālkrāna ūdens iekšķīgai lietošanai arī domājams jau sen nav piemērots. Domājam ko liekam iekšā"
9087,05.08.2023 21:56:29,User,9079.0,😓
9088,05.08.2023 22:08:30,User,9086.0,"já, pilnígi no citas comirnaty serijas neká tás, ko lietoja parastajai tautai Australijá un kuras apstiprinaja TGA, Australijas zāļu aģentūra"
9095,08.08.2023 13:33:04,User,,
9097,10.08.2023 09:21:57,User,9064.0,"Mīļie, paldies par sarunu.Loti patika tēmas virziens uz risinājumu, un spēju saredzēt, sajust mums katram sevi.Paldies, ka esat!!!👍👍👍"
9098,10.08.2023 10:14:26,User,9064.0,"Biznesa medicīna nav ne klasiska, ne tradicionāla. Biznesa medicīnu Rodšilveidīgie sāka ieviest ap 1935.gadu."
9099,10.08.2023 10:24:42,User,,Biznesa medicīnai vesels klients - zaudēts klients.G.B.
9100,10.08.2023 10:29:43,User,,Galma žurnālistika -tautas slinkums.G.B.
9103,10.08.2023 11:55:46,User,9101.0,"Precīzi, tā nu tas notiek🤫"
9104,10.08.2023 11:58:05,User,9101.0,Jā...diezgan pretīgs gājiens.
9106,10.08.2023 12:08:06,User,9105.0,
9107,10.08.2023 12:11:43,User,9105.0,Jā gan...
9108,10.08.2023 12:25:39,User,9105.0,Sēž maskā un murgo.
9109,10.08.2023 14:01:10,User,9105.0,Blaknes maniem tuvajiem neļauj man aizmirst šo periodu! Nekas vēl nav beidzies!
9110,10.08.2023 14:23:16,User,9105.0,"Kad karsh 25 gadaa beigsies, viss shitas plandeemijas murgs atkal atsaaksies jau pavisam citaas kraasaas... buus pilniigs un totaals genociids"
9111,10.08.2023 15:14:50,User,9110.0,Kas šo genocīdu realizēs?
9112,10.08.2023 15:14:55,User,9110.0,Jūs vismaz nemurgojiet...cilvēka apziņa mainās...
9113,10.08.2023 15:31:42,User,9112.0,"Kuru cilveeku ? To LV 70% letaali sashljurinaato ? Pirmkaart tie vairs nav cilveeki, bet gjeneetiski modificeeti organismi un otrkaart lielaakaa dalja no tiem nenovilks pat 5-10 gadus. Gejropaa situaacija ir veel ""prieciigaaka"", piemeeram Portugaalee ir 99% sashljurinaato"
9114,10.08.2023 15:41:37,User,9105.0,Tie aizies...garā stiprie paliks...
9115,10.08.2023 15:51:44,User,9111.0,"Policija, apsargi, politikji, cietumsargi, kaiminji, ārsti"
9116,10.08.2023 15:57:08,User,9114.0,"Zelta tuukstoshgadi sagaidiis ljoti nedaudzi, jo priekshaa bez kariem un maaksliigi radiitaam slimiibaam buus arii bads, vajaashanas un nepaklausiigo eitanazija, spriezhot peec atklaasmes graamatas - tajaa laikaa cirtiis galvas visiem, kas neljaus sev shljurinaat zem aadas jaunaas nano tehnologjijas, aka ""zveera ziime"""
9117,10.08.2023 16:04:11,User,9116.0,Jā...drūms jums scenārijs😂
9118,10.08.2023 16:05:42,User,9115.0,"No visiem nosauktajiem tikai politiķi nevienam pirkstu nav pielikuši. Tātad, ja tāds genocīds būs atkal, tad vēlreiz, vainīgi būs tie, kas to realizē ar savām rokām, parastie algotie cilvēkveidīgie bioroboti. Kurš ir sliktāks, tie kas izdod pavēles vai tie kas tās izpilda..jautājums retorisks"
9119,10.08.2023 16:07:58,User,9117.0,"Tas nav mans scenaaarijs, tas ir naakotnes(beigu laiku) scenaarijs, kas aprakstiits Apokalipsee - 2 tuukstoshus gadu atpakalj, ko uzrakstiija Kristus maaceklji. Viss piepildaas un paareejais, kas veel nav piepildiijies, piepildiisies tuvaakaas desmitgades laikaa. Peec tam, karš un jaunā zelta tūkstošgade"
9120,10.08.2023 16:16:07,User,9105.0,Uhhh...kā dabūs visi grēcinieki trūkties😂
9121,10.08.2023 18:53:00,User,9105.0,
9123,10.08.2023 21:46:27,User,9101.0,👍
9124,10.08.2023 23:13:42,Edgars Mednis,9119.0,"Te man prātā nāk ""pasaules gals"" 70tajos. Ka Liepājas kādas draudzes ticīgie bija izrēķinājuši, ka pasaules galam jānāk. Un pat diena bija zināma. ta viņi sapulcējās uz tilta gaidīt. Pastāvēja kādu laiciņu un izklīda. Gals šai grēcīgajai pasaulei tā arī nepienāca. Un kādu laiciņu arī vēl nepienāks."
9125,10.08.2023 23:39:26,User,9124.0,"Apokalipses laikam ir vairaakas galvenaas paziimes un ljoti daudzas netieshas paziimes. Viena no galvenajaam ir globaala skaidras naudas izskaushana. Kad tas notiks, tad shaubaam vairs nevajadzeetu buut nevienam, kas lasiijis Jaanja atklaasmi."
9126,10.08.2023 23:40:17,Edgars Mednis,9125.0,"Domājam pozitīvi, tad arī iznākums būs pozitīvs. Kur domas, tur enerģija"
9127,10.08.2023 23:45:06,User,9105.0,"Luudzu padalies ar info, vai tiiri teoreetiski EDTA (CAS: 6381-92-6) kristaalus vareetu skhiidinaat destileetaa uudenii un izmantot I.V. ?  Vairaaki zinaatnieki, kas nodarbojas ar to pashu ko Tu uzsver, ka shis ir vislabaakais chellation agjents, kam ir pa speekam pat alumiinijs, nerunaajot par ceeziju baariju un citiem nano suudiem, kaa grafeens utt. Par cik EDTA nav nopeerkams nekur, vieniigaa iespeeja to dabuut ir no kjiinas - tehnisko"
9128,10.08.2023 23:45:25,Āgenskalna klīnika,,"“Spami” pret patiesību un dievišķā enerģijaDr. Edgara Medņa saruna ar dziednieci Diānu Audru par attīrīšanos no melīgās informācijas, aizsardzības uzlikšanu un ceļu pie sevis. Diāna Audra: Ļaunais māk maskēties. Patiesību atšķirt nav vienkārši. Ir jāatbrīvojas no liekā slāņa, kas mums ir apkārt kā biezs putekļu mākonis - uzskata Diāna Audra Šoreiz sarunas pirmā daļa, turpinājums nākamajā raidījumā.Mūsu kanāli:      Lai turpinātu filmēšanu, ir būtisks Tavs atbalsts.Konts:LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem. Raidījuma veidošanā piedalījās: Edgars Mednis,  Vineta Tomsone Lipšāne, Alvis Bērziņš, Ilze Pole"
9129,11.08.2023 00:21:48,User,9101.0,"Es arī esmu atguvis paradumu lietot skaidru naudu. Tas dod tādu labu sajūtu - apziņa, ka par manu pirkumu neviena trešā puse neuzzinās neko. Atklāju arī, ka Nestes tankā uzpildīties ātrāk sanāk ar skaidru naudu, nevis karti. Jauki. Patiešām, viss atkarīgs no mums pašiem."
9130,11.08.2023 00:22:11,User,9101.0,🙏👍
9131,11.08.2023 10:45:02,User,9105.0,
9132,11.08.2023 10:51:42,User,,
9134,11.08.2023 20:42:14,User,,
9136,12.08.2023 21:29:45,User,,
9137,14.08.2023 11:42:34,User,,
9142,18.08.2023 09:59:10,User,9140.0,"Vācieši, piemēram, publiski atvainojās zviedru galvenajam imunologam par savu tumsonību. Bet tas noteikti nav stāsts par Latviju, kur daudzi sirdsapziņu sen pārdevušie slepkavas baltos halātos drīzāk nosmaks savos melos, nekā atzīs ""kļūdiņas""."
9143,18.08.2023 11:19:25,User,9140.0,Lieciet VM atbildēt likuma priekšā
9144,18.08.2023 13:20:32,User,9140.0,tieši tā !🤝❤️
9145,18.08.2023 13:22:35,User,,"⛔️👀🗝 Phizer ir jūsu pēkšņās nāves oficiālais sponsors.ASV ir izplatījies video, kurā redzami vairāki pēkšņas nāves gadījumi un smagas blakusparādības no Phizer ☠️ nāves šļurām. 👀 Acīgākie pamanīs, ka uzpeld rullītī zil-dzeltenais DOWN simbols! Viņi zināja visu!🆘 Jā, drīz sola jaunu fake plandemic!Noticiet, atkal būstās pašas pamāt sejas, kuras aicinās uz šļuroties! Īpaši B.Sipeniece, jo ir lielakcionāre sava vīra dvīņu brāļa firmā “Gulbja laboratorija”."
9146,18.08.2023 19:46:39,User,9140.0,Latvija tak ir ASV kolonija.
9147,19.08.2023 00:16:05,User,9141.0,
9149,19.08.2023 21:22:50,User,,
9151,20.08.2023 15:37:55,User,,Ko tik vēl neuzzināsim pirm ASV vēlēšanām
9152,20.08.2023 16:58:47,User,9140.0,👍
9153,20.08.2023 17:43:55,User,9151.0,"Absolūti nekas pārsteidzošs un plus kādas reakcijas vēl priekšā, kad palaidīs pilnà jaudā jaunākos militāros tehnoloģijas projektus kā 5G.. ?!"
9154,20.08.2023 19:12:08,User,,"📍👀🗝  Zinātnieks, izmantojot vienkāršus faktus no bioloģijas kursa 8. klasei, izskaidro, kāpēc ir tikai divi dzimumi.Bet trakie transgender vispirms viņam uzbrūk un pēc tam parasti piedāvā ""atteikties no zinātniskās pieejas"".👀 Jā, mainīsim zinātni!Paldies Dievam, ka tādas debates Krievijā nav iespējamas! Vai tu piekrīti?👍 - Jā🤮 - Nu, ķēmi, kas par riebumu!"
9155,20.08.2023 19:21:57,User,9154.0,Agrāk meloja;Tici zinātnei un modificē gēnus !Tagad melo:Transplatē dzimumumu un netici zinātnei !🤣🤣
9156,20.08.2023 19:38:58,User,9151.0,
9157,20.08.2023 22:40:51,User,,
9158,22.08.2023 11:30:45,User,,
9160,24.08.2023 10:05:38,User,9101.0,"Skaidrai naudiņas vienmēr būs vērtība, nu protams ne šiem mēsla eiro! Pietrūkst latiņi un santīmi 🥹"
9161,24.08.2023 10:48:15,User,9160.0,"Mēsla eiro īpašnieki ir tie paši kam piederēja latiņi - eiropas centrālās bankas, kuru saimnieki atrodas asv federālajās rezervēs"
9162,24.08.2023 11:41:25,User,9161.0,"ASV Federālā Rezervju banka ir pirvāts uzņēmums, nevis, tā saucamās valsts, uzņēmums."
9163,24.08.2023 11:46:09,User,9162.0,Tur jau tā lieta
9164,24.08.2023 11:56:22,User,9151.0,
9165,24.08.2023 12:43:37,User,9151.0,
